16;10861;test16;0;18
17;10861;test16;20;18
18;10861;test16;7;18
19;10861;test16;0;18
20;10861;test16;13;18
21;10861;test16;0;18
22;10861;test16;0;18
23;10861;test16;0;18
24;10861;test16;0;18
25;10861;test16;14;18
26;10861;test16;16;18
27;10861;test16;17;18
28;10861;test16;1;18
29;10861;test16;0;18
30;10861;test16;0;18
31;10861;test16;0;18
1;10889;test19;0;21
2;10889;test19;11;21
3;10889;test19;1;21
4;10889;test19;4;21
5;10889;test19;0;21
6;10889;test19;0;21
7;10889;test19;0;21
8;10889;test19;0;21
9;10889;test19;0;21
10;10889;test19;15;21
11;10889;test19;1;21
12;10889;test19;0;21
13;10889;test19;0;21
14;10889;test19;0;21
15;10889;test19;0;21
16;10889;test19;0;21
17;10889;test19;15;21
18;10889;test19;7;21
19;10889;test19;0;21
20;10889;test19;0;21
21;10889;test19;0;21
22;10889;test19;0;21
23;10889;test19;0;21
24;10889;test19;8;21
25;10889;test19;2;21
26;10889;test19;0;21
27;10889;test19;0;21
28;10889;test19;0;21
29;10889;test19;0;21
30;10889;test19;0;21
31;10889;test19;13;21
1;10913;test4;0;6
2;10913;test4;0;6
3;10913;test4;0;6
4;10913;test4;0;6
5;10913;test4;0;6
6;10913;test4;10;6
7;10913;test4;18;6
8;10913;test4;7;6
9;10913;test4;0;6
10;10913;test4;0;6
11;10913;test4;0;6
12;10913;test4;0;6
13;10913;test4;0;6
14;10913;test4;9;6
15;10913;test4;1;6
16;10913;test4;0;6
17;10913;test4;11;6
18;10913;test4;6;6
19;10913;test4;0;6
20;10913;test4;4;6
21;10913;test4;9;6
22;10913;test4;0;6
23;10913;test4;0;6
24;10913;test4;3;6
25;10913;test4;0;6
26;10913;test4;0;6
27;10913;test4;0;6
28;10913;test4;4;6
29;10913;test4;11;6
30;10913;test4;0;6
31;10913;test4;7;6
1;10939;test7;6;9
2;10939;test7;0;9
3;10939;test7;0;9
4;10939;test7;0;9
5;10939;test7;6;9
6;10939;test7;3;9
7;10939;test7;0;9
8;10939;test7;0;9
9;10939;test7;0;9
10;10939;test7;0;9
11;10939;test7;0;9
12;10939;test7;13;9
13;10939;test7;3;9
14;10939;test7;0;9
15;10939;test7;0;9
16;10939;test7;0;9
17;10939;test7;0;9
18;10939;test7;0;9
19;10939;test7;11;9
20;10939;test7;0;9
21;10939;test7;1;9
22;10939;test7;5;9
23;10939;test7;0;9
24;10939;test7;8;9
25;10939;test7;7;9
26;10939;test7;2;9
27;10939;test7;7;9
28;10939;test7;0;9
29;10939;test7;0;9
30;10939;test7;0;9
31;10939;test7;10;9
1;10972;test6;0;8
2;10972;test6;0;8
3;10972;test6;0;8
4;10972;test6;0;8
5;10972;test6;0;8
6;10972;test6;0;8
7;10972;test6;1;8
8;10972;test6;0;8
9;10972;test6;0;8
10;10972;test6;1;8
11;10972;test6;1;8
12;10972;test6;0;8
13;10972;test6;1;8
14;10972;test6;2;8
15;10972;test6;0;8
16;10972;test6;0;8
17;10972;test6;4;8
18;10972;test6;8;8
19;10972;test6;6;8
20;10972;test6;9;8
21;10972;test6;8;8
22;10972;test6;4;8
23;10972;test6;6;8
24;10972;test6;6;8
25;10972;test6;4;8
26;10972;test6;4;8
27;10972;test6;7;8
28;10972;test6;8;8
29;10972;test6;0;8
30;10972;test6;5;8
31;10972;test6;9;8
1;10982;test10;0;12
2;10982;test10;0;12
3;10982;test10;14;12
4;10982;test10;5;12
5;10982;test10;2;12
6;10982;test10;8;12
7;10982;test10;0;12
8;10982;test10;0;12
9;10982;test10;0;12
10;10982;test10;7;12
11;10982;test10;14;12
12;10982;test10;0;12
13;10982;test10;7;12
14;10982;test10;0;12
15;10982;test10;0;12
16;10982;test10;10;12
17;10982;test10;1;12
18;10982;test10;14;12
19;10982;test10;7;12
20;10982;test10;0;12
21;10982;test10;0;12
22;10982;test10;1;12
23;10982;test10;7;12
24;10982;test10;16;12
25;10982;test10;9;12
26;10982;test10;8;12
27;10982;test10;24;12
28;10982;test10;27;12
29;10982;test10;0;12
30;10982;test10;0;12
31;10982;test10;5;12
1;11000;test11;4;13
2;11000;test11;0;13
3;11000;test11;0;13
4;11000;test11;0;13
5;11000;test11;0;13
6;11000;test11;0;13
7;11000;test11;17;13
8;11000;test11;4;13
9;11000;test11;0;13
10;11000;test11;0;13
11;11000;test11;0;13
12;11000;test11;0;13
13;11000;test11;0;13
14;11000;test11;7;13
15;11000;test11;5;13
16;11000;test11;0;13
17;11000;test11;0;13
18;11000;test11;0;13
19;11000;test11;0;13
20;11000;test11;0;13
21;11000;test11;5;13
22;11000;test11;8;13
23;11000;test11;0;13
24;11000;test11;0;13
25;11000;test11;0;13
26;11000;test11;0;13
27;11000;test11;0;13
28;11000;test11;0;13
29;11000;test11;0;13
30;11000;test11;0;13
31;11000;test11;0;13
1;11001;test17;0;19
2;11001;test17;8;19
3;11001;test17;16;19
4;11001;test17;12;19
5;11001;test17;0;19
6;11001;test17;0;19
7;11001;test17;0;19
8;11001;test17;0;19
9;11001;test17;0;19
10;11001;test17;0;19
11;11001;test17;1;19
12;11001;test17;0;19
13;11001;test17;0;19
14;11001;test17;0;19
15;11001;test17;0;19
16;11001;test17;0;19
17;11001;test17;0;19
18;11001;test17;0;19
19;11001;test17;0;19
20;11001;test17;0;19
21;11001;test17;0;19
22;11001;test17;0;19
23;11001;test17;0;19
24;11001;test17;0;19
25;11001;test17;0;19
26;11001;test17;0;19
27;11001;test17;0;19
28;11001;test17;0;19
29;11001;test17;0;19
30;11001;test17;1;19
31;11001;test17;5;19
1;11049;test0;0;2
2;11049;test0;0;2
3;11049;test0;0;2
4;11049;test0;0;2
5;11049;test0;0;2
6;11049;test0;0;2
7;11049;test0;0;2
8;11049;test0;0;2
9;11049;test0;6;2
10;11049;test0;2;2
11;11049;test0;1;2
12;11049;test0;1;2
13;11049;test0;2;2
14;11049;test0;0;2
15;11049;test0;0;2
16;11049;test0;3;2
17;11049;test0;5;2
18;11049;test0;0;2
19;11049;test0;0;2
20;11049;test0;0;2
21;11049;test0;0;2
22;11049;test0;0;2
23;11049;test0;2;2
24;11049;test0;8;2
25;11049;test0;0;2
26;11049;test0;9;2
27;11049;test0;1;2
28;11049;test0;0;2
29;11049;test0;0;2
30;11049;test0;5;2
31;11049;test0;8;2
1;11119;test12;2;14
2;11119;test12;0;14
3;11119;test12;23;14
4;11119;test12;0;14
5;11119;test12;8;14
6;11119;test12;1;14
7;11119;test12;0;14
8;11119;test12;0;14
9;11119;test12;0;14
10;11119;test12;4;14
11;11119;test12;13;14
12;11119;test12;0;14
13;11119;test12;12;14
14;11119;test12;0;14
15;11119;test12;0;14
16;11119;test12;0;14
17;11119;test12;12;14
18;11119;test12;3;14
19;11119;test12;11;14
20;11119;test12;0;14
21;11119;test12;0;14
22;11119;test12;0;14
23;11119;test12;0;14
24;11119;test12;0;14
25;11119;test12;0;14
26;11119;test12;0;14
27;11119;test12;0;14
28;11119;test12;0;14
29;11119;test12;0;14
30;11119;test12;0;14
31;11119;test12;15;14
1;11122;test14;0;16
2;11122;test14;0;16
3;11122;test14;0;16
4;11122;test14;8;16
5;11122;test14;7;16
6;11122;test14;0;16
7;11122;test14;0;16
8;11122;test14;0;16
9;11122;test14;0;16
10;11122;test14;0;16
11;11122;test14;3;16
12;11122;test14;1;16
13;11122;test14;11;16
14;11122;test14;0;16
15;11122;test14;0;16
16;11122;test14;0;16
17;11122;test14;7;16
18;11122;test14;5;16
19;11122;test14;4;16
20;11122;test14;4;16
21;11122;test14;0;16
22;11122;test14;0;16
23;11122;test14;0;16
24;11122;test14;0;16
25;11122;test14;0;16
26;11122;test14;0;16
27;11122;test14;14;16
28;11122;test14;2;16
29;11122;test14;2;16
30;11122;test14;0;16
31;11122;test14;3;16
1;11169;test9;0;11
2;11169;test9;0;11
3;11169;test9;1;11
4;11169;test9;11;11
5;11169;test9;11;11
6;11169;test9;9;11
7;11169;test9;3;11
8;11169;test9;0;11
9;11169;test9;0;11
10;11169;test9;1;11
11;11169;test9;2;11
12;11169;test9;8;11
13;11169;test9;2;11
14;11169;test9;10;11
15;11169;test9;0;11
16;11169;test9;0;11
17;11169;test9;7;11
18;11169;test9;6;11
19;11169;test9;8;11
20;11169;test9;10;11
21;11169;test9;7;11
22;11169;test9;0;11
23;11169;test9;0;11
24;11169;test9;2;11
25;11169;test9;3;11
26;11169;test9;6;11
27;11169;test9;15;11
28;11169;test9;8;11
29;11169;test9;0;11
30;11169;test9;0;11
31;11169;test9;2;11
1;11180;test13;0;15
2;11180;test13;14;15
3;11180;test13;12;15
4;11180;test13;6;15
5;11180;test13;0;15
6;11180;test13;4;15
7;11180;test13;0;15
8;11180;test13;0;15
9;11180;test13;0;15
10;11180;test13;0;15
11;11180;test13;3;15
12;11180;test13;2;15
13;11180;test13;4;15
14;11180;test13;0;15
15;11180;test13;0;15
16;11180;test13;0;15
17;11180;test13;17;15
18;11180;test13;16;15
19;11180;test13;11;15
20;11180;test13;0;15
21;11180;test13;0;15
22;11180;test13;0;15
23;11180;test13;0;15
24;11180;test13;10;15
25;11180;test13;0;15
26;11180;test13;0;15
27;11180;test13;3;15
28;11180;test13;0;15
29;11180;test13;0;15
30;11180;test13;16;15
31;11180;test13;18;15
1;11189;test15;0;17
2;11189;test15;0;17
3;11189;test15;0;17
4;11189;test15;13;17
5;11189;test15;36;17
6;11189;test15;5;17
7;11189;test15;0;17
8;11189;test15;0;17
9;11189;test15;12;17
10;11189;test15;18;17
11;11189;test15;16;17
12;11189;test15;13;17
13;11189;test15;0;17
14;11189;test15;0;17
15;11189;test15;0;17
16;11189;test15;0;17
17;11189;test15;0;17
18;11189;test15;19;17
19;11189;test15;33;17
20;11189;test15;28;17
21;11189;test15;2;17
22;11189;test15;0;17
23;11189;test15;0;17
24;11189;test15;6;17
25;11189;test15;44;17
26;11189;test15;28;17
27;11189;test15;15;17
28;11189;test15;0;17
29;11189;test15;0;17
30;11189;test15;0;17
31;11189;test15;20;17
1;11201;test18;0;20
2;11201;test18;0;20
3;11201;test18;11;20
4;11201;test18;0;20
5;11201;test18;10;20
6;11201;test18;11;20
7;11201;test18;12;20
8;11201;test18;0;20
9;11201;test18;0;20
10;11201;test18;6;20
11;11201;test18;0;20
12;11201;test18;0;20
13;11201;test18;5;20
14;11201;test18;9;20
15;11201;test18;0;20
16;11201;test18;16;20
17;11201;test18;7;20
18;11201;test18;0;20
19;11201;test18;0;20
20;11201;test18;0;20
21;11201;test18;3;20
22;11201;test18;0;20
23;11201;test18;3;20
24;11201;test18;28;20
25;11201;test18;1;20
26;11201;test18;0;20
27;11201;test18;0;20
28;11201;test18;8;20
29;11201;test18;0;20
30;11201;test18;0;20
31;11201;test18;13;20
1;11203;test8;1;10
2;11203;test8;0;10
3;11203;test8;0;10
4;11203;test8;0;10
5;11203;test8;0;10
6;11203;test8;0;10
7;11203;test8;0;10
8;11203;test8;0;10
9;11203;test8;0;10
10;11203;test8;0;10
11;11203;test8;0;10
12;11203;test8;0;10
13;11203;test8;0;10
14;11203;test8;4;10
15;11203;test8;4;10
16;11203;test8;0;10
17;11203;test8;0;10
18;11203;test8;0;10
19;11203;test8;0;10
20;11203;test8;0;10
21;11203;test8;10;10
22;11203;test8;6;10
23;11203;test8;13;10
24;11203;test8;21;10
25;11203;test8;0;10
26;11203;test8;1;10
27;11203;test8;0;10
28;11203;test8;4;10
29;11203;test8;0;10
30;11203;test8;0;10
31;11203;test8;0;10
